Code,Song_Name,Song_Duration_ms,Acousticness,Danceability,Energy,Instrumentalness,Key,Liveness,Audio_mode,Speechiness,Tempo,Audio_valence,Dynamism,Decibel,Loudness,Song_Popularity,Indicator
M07,"Independent Women, Pt. 1",221626,0.38024,,59.8,2.22E-06,6,139.9489,0,,96.933,0.922,Med,-3.751,Boom,65.58,89.7
MI9,Because of You,219493,0.24892,0.57717,58.4,0,5,126.1129,0,47.1,140.039,0.136,Medium,-5.362,Blare,51.94,87.6
EI7,Get The Party Started,191666,0.0012446,0.79794,90.2,0,11,146.8944,0,71.25,128.943,0.961,Extra,-3.387,Boom,70.75,135.3
EI7,The Anthem,175093,0.0065268,0.48906,93.9,0,1,129.7321,1,189,177.751,0.893,Extra,-3.127,Boom,71.81,140.85
HI9,I Don't Want to Be,217760,0.0077518,,86.2,0,0,128.3689,0,104.25,154.746,0.462,,-5.13,Blare,48.33,129.3
MI8,The Way You Move (feat. Sleepy Brown) - Club Mix,234000,0.12348,0.86229,59.7,0.000115,5,113.167044,0,69.6,125.999,0.635,m,-4.932,Blare,54.39,89.55
HI8,Better in Time,234173,0.50176,0.57816,70,2.43E-05,6,127.69,1,75.9,163.953,0.549,,-4.251,Blare,57.85,105
EI6,Over You,204853,0.01666,0.41877,92.2,0,3,121.4404,1,,156.063,0.567,Extra,-2.602,Boom,61.36,138.3
EI8,The Great Escape,206520,0.0016268,0.41877,94,0,1,138.7684,0,95.25,149.934,0.505,Extra,-4.012,Blare,54.90,141
HI10,Your Body Is a Wonderland,249626,0.020188,0.64053,72.9,0.0489,5,128.5956,1,,94.01,0.687,High,-6.251,Roar,56.83,109.35
MI13,Superman (It's Not Easy),222000,0.32046,0.51579,43.1,0,0,120.692196,1,43.95,106.546,0.181,Medium,-9.74,Clang,29.97,64.65
HI7,Vivir Mi Vida,251160,0.31752,0.6435,87.9,0,8,189.3376,1,49.2,105.015,0.899,Hi,-3.176,Boom,70.13,131.85
HI10,La Vida Es Un Carnaval,275253,0.43022,0.8118,71.7,0.00107,8,152.7696,1,108.3,104.005,0.843,Hi,-6.191,Roar,34.98,107.55
HI9,Lambada - Original Version 1989,207466,0.20678,0.74844,80,0.000723,5,109.6209,1,49.35,118.921,0.967,High,-5.158,Blare,64.11,120
HI8,La Camisa Negra,216706,0.082124,0.74349,73.1,0,6,111.429136,0,46.2,97.007,0.973,High,-4.419,Blare,48.13,109.65
HI14,La Gota Fría,215493,0.087514,0.71181,80.9,0,1,139.9489,1,76.65,100.839,0.964,High,-10.201,Rumble,53.86,121.35
HI6,Suavemente,267000,0.24892,0.80289,88,0.00146,8,109.725625,1,,124.12,0.915,High,-2.972,Boom,69.53,132
HI7,Bailando - Spanish Version,243413,0.041748,0.71577,77.7,3.68E-06,7,109.223401,1,162,91.017,0.961,high,-3.503,Boom,72.74,116.55
EI8,Danza Kuduro,198786,0.07644,0.69201,91.7,0,0,113.4225,1,172.5,130.04,0.889,Extra,-4.897,Blare,63.39,137.55
HI11,Conga,252933,0.13818,0.77418,87.4,0.0584,2,123.6544,1,,123.179,0.859,Hi,-7.157,Roar,50.67,131.1
EI7,La Bilirrubina - En Vivo Estadio Olímpico De República Dominicana/2012,232880,0.60956,0.57915,97.7,0,1,176.3584,1,,138.264,0.801,Extra,-3.57,Boom,63.34,146.55
HI9,Guantanamera,199316,0.81634,0.73656,60.1,0.0242,10,127.9161,1,,143.542,0.905,Hi,-5.241,Blare,56.42,90.15
EI13,El Matador,277600,0.029988,0.56034,91.1,0.0247,4,111.809476,0,118.65,193.538,0.638,,-9.458,Clang,16.72,136.65
HI10,Amor Prohibido,164120,0.4459,0.54252,68.8,0,7,114.9184,1,55.8,179.842,0.813,High,-6.053,Roar,51.58,103.2
HI9,Hips Don't Lie,218093,0.27832,0.77022,82.4,0,10,197.4025,0,,100.024,0.756,Hi,-5.892,Blare,62.34,123.6
HI8,Mi Gente,189440,0.017542,,68.7,1.17E-05,11,127.2384,0,87.6,104.959,0.308,High,-4.818,Blare,54.86,103.05
MI10,Obsesion,254720,0.41062,0.79497,56,0,1,112.529664,0,,133.679,0.77,Med,-6.912,Roar,55.62,84
EI8,Let's Get Loud,239400,0.1323,,93.7,0.000128,5,182.25,0,82.65,130.993,0.906,Extra,-4.81,?,64.33,140.55
HI10,Oye Como Va,272546,0.72814,0.68904,72.8,0.0537,7,117.397225,1,,124.092,0.963,Hi,-6.937,Roar,54.30,109.2
HI8,Despacito (Featuring Daddy Yankee),228200,0.20384,0.65241,80.2,0,2,126.1129,1,,177.936,0.863,high,-4.79,Blare,67.54,120.3
HI13,Bamboleo,203173,0.40572,0.66429,88.4,0.00015,6,114.511401,0,87.9,119.574,0.933,Hi,-9.267,Clang,47.33,132.6
HI10,Pedro Navaja,443480,0.76342,0.57618,61,6.54E-06,11,160.5289,0,154.5,93.658,0.826,High,-6.641,Roar,52.36,91.5
HI10,Gasolina,192600,0.32536,0.84843,80.1,1.20E-06,0,116.402521,1,,96.009,0.753,High,-6.499,Roar,56.91,120.15
M021,Mambo No 5,162213,0.33026,0.80784,41.6,0.791,5,109.244304,0,366,90.148,0.817,Medium,-17.795,?,36.47,62.4
HI12,De Música Ligera,212893,0.0047726,0.53658,71.4,0.298,2,177.9556,1,42,124.26,0.76,High,-8.045,Clang,41.24,107.1
HI16,Macarena,249506,0.41356,0.91773,72.1,4.36E-05,8,108.618084,1,,103.018,0.965,,-12.561,Babble,50.39,108.15
HI16,La Bamba,172733,0.068502,0.34452,75.1,0.000738,0,145.9264,1,,156.509,0.886,High,-12.823,Babble,43.37,112.65
MI10,Querida,319560,0.31164,0.51678,52.6,0,2,124.5456,1,38.85,90.02,0.43,Med,-6.361,Roar,15.87,78.9
HI9,Maria Maria - Radio Mix,262160,0.04753,0.77121,63.1,0.00316,2,107.101801,1,172.5,97.927,0.663,high,-5.314,Blare,48.01,94.65
HI9,La ingrata,212000,0.083692,0.74052,83.5,1.97E-06,7,107.433225,1,52.65,142.942,0.896,Hi,-5.731,Blare,58.21,125.25
HI10,Corazón partio,343413,0.19502,0.64152,84.6,4.23E-06,0,116.704809,1,63.6,160.075,0.815,,-6.731,Roar,58.18,126.9
HI9,I Know You Want Me (Calle Ocho),238680,0.014798,0.80685,75.7,5.26E-05,2,140.8969,1,247.5,127.052,0.811,High,-5.351,?,27.38,113.55
EI7,Livin' la Vida Loca,243160,0.0040278,0.42075,95.4,0,1,111.408025,0,71.4,178.043,0.933,Extra,-3.756,Boom,71.26,143.1
HI12,Rebelión,378373,0.10976,0.55341,73,0.00267,10,159.5169,0,95.85,106.806,0.778,Hi,-8.461,Clang,38.45,109.5
M021,La Maza,351400,0.63896,0.54945,33.1,1.16E-05,9,152.5225,0,405,170.603,0.437,,-17.718,Chatter,33.24,49.65
MI12,Amor Eterno,408440,0.4361,0.29799,33.5,0.00181,0,306.6001,1,45.45,176.591,0.386,Medium,-8.564,Clang,39.30,50.25
MI16,Besame Mucho,181960,0.68698,0.69993,40.8,0,5,122.1025,0,54.9,126.399,0.843,Medium,-12.776,Babble,16.84,61.2
MI17,Mais Que Nada,159466,0.48118,0.6534,50.4,2.65E-05,0,132.25,0,74.4,88.953,0.914,Medium,-13.087,Babble,41.72,75.6
HI8,El Cantante,622520,0.41356,0.48411,67.9,6.92E-06,7,127.69,0,48.9,95.813,0.658,Hi,-4.899,Blare,52.25,101.85
MI18,Chan Chan,257213,0.8134,0.50193,42.3,0.00916,2,120.406729,0,,82.809,0.701,Medium,-14.187,Babble,12.54,63.45
MI17,Amigo,208866,0.25382,0.60687,48.9,0,11,114.404416,0,75.45,145.278,0.898,Med,-13.509,Babble,35.95,73.35
LI23,The Girl From Ipanema - Stereo Version,325506,0.87024,0.6534,12.4,0.000764,5,123.4321,0,74.4,129.919,0.362,Lo,-19.2,Buzz,28.21,18.6
EI10,Oye Mi Amor,263306,0.009996,0.53757,90.3,0.00585,11,117.983044,0,58.5,162.241,0.962,,-6.658,Roar,58.30,135.45
HI10,Latinoamérica,301426,0.5782,0.68409,80.5,0,2,120.450625,0,142.05,142.503,0.866,,-6.81,Roar,56.58,120.75
HI9,"Soy un Truhán, Soy un Señor",183546,0.5537,0.57024,69.8,0,0,192.0996,1,,98.855,0.708,,-5.181,Blare,45.72,104.7
MI11,Mediterraneo,205226,0.58702,0.53955,59,0,9,119.159056,0,121.95,100.835,0.583,Med,-7.257,?,42.92,88.5
LI20,Gracias a la Vida,278040,0.79478,0.64251,14.4,2.42E-06,0,118.5921,1,,119.193,0.264,Low,-16.809,Chatter,28.76,21.6
MI17,La Cumparsita,193800,0.88984,0.5643,30.1,0.574,7,126.1129,1,77.7,118.337,0.431,Med,-13.846,Babble,24.94,45.15
MI10,Paloma negra,195533,0.83594,0.3861,26.3,0,2,148.5961,1,59.1,80.332,0.446,Medium,-6.851,Roar,36.76,39.45
MI9,El Rey,128386,0.37828,,55,0,9,168.4804,1,75.3,183.117,0.851,Medium,-5.814,Blare,42.53,82.5
HI12,Feliz Navidad,182226,0.53704,0.50886,83,0,2,174.5041,1,,148.806,0.964,Hi,-8.666,Clang,50.85,124.5
HI10,All Along the Watchtower,240800,0.002499,0.43362,80.5,5.69E-05,8,117.548964,1,93.6,113.253,0.564,high,-6.237,Roar,54.27,120.75
HI13,My Generation - Stereo Version,198706,0.32144,0.39303,78.5,0.00495,2,112.805641,0,,96.333,0.646,Hi,-9.168,Clang,45.49,117.75
HI12,(I Can't Get No) Satisfaction,222746,0.0003724,0.72765,82,0.0572,2,120.626289,1,,135.586,0.859,,-8.554,Clang,42.42,123
MI18,"Hello, I Love You",133200,0.02842,,55.4,0,11,115.906756,0,63.75,117.835,0.963,,-14.144,Babble,48.57,83.1
E015,Whole Lotta Love,333893,0.047432,0.40788,90.2,0.131,9,197.4025,1,,89.74,0.422,,-11.6,Rumble,44.90,135.3
HI11,Hey Jude - Remastered 2015,425653,0.010976,0.38214,60.7,1.38E-05,10,118.3744,1,,147.207,0.532,High,-7.7,Roar,51.43,91.05
MI17,White Room,303200,0.2254,,58,0.00877,2,111.703761,0,43.95,109.827,0.505,Med,-13.415,Babble,41.52,87
EI10,You Really Got Me - Mono Mix,134253,0.48314,0.56727,93.9,0,8,120.868036,1,121.2,137.382,0.963,Extra,-6.441,Roar,61.31,140.85
HI9,Surfin' U.S.A. - Remastered,149373,0.64778,0.5445,85.4,0,3,123.6544,1,,159.231,0.965,High,-5.968,Blare,62.36,128.1
HI13,"Oh, Pretty Woman",178933,0.7007,,60.3,0,9,114.939841,1,,127.432,0.958,High,-9.481,Clang,56.44,90.45
HI13,Back In The U.S.S.R. - 2018 Mix,163466,0.0009996,0.5049,89.3,5.85E-05,9,144.2401,1,,142.657,0.934,Hi,-9.267,Clang,50.38,133.95
MI14,For What It's Worth,153693,0.39788,0.64647,51.9,0.0209,2,121.2201,1,74.55,98.883,0.822,Med,-10.164,Rumble,51.71,77.85
HI11,Fortunate Son,140773,0.19698,,66.3,0.00806,0,132.7104,1,,132.77,0.663,,-7.516,Roar,53.67,99.45
HI16,Born To Be Wild - Single Version,212893,0.26754,0.43461,73.7,0.28,2,150.7984,1,172.5,145.942,0.533,Hi,-12.054,Babble,39.87,110.55
MI10,House Of The Rising Sun,271280,0.0003773,0.29205,58.4,0.218,9,120.912016,0,51.75,117.2,0.228,Med,-6.696,Roar,46.53,87.6
HI13,Louie Louie,165381,0.09996,0.61677,70.9,0,1,120.275089,0,,122.394,0.948,Hi,-9.818,Clang,53.90,106.35
MI10,I Heard It Through The Grapevine - Single Version (Mono),193493,0.2499,0.72765,52,0,11,122.3236,1,55.65,118.441,0.688,,-6.18,Roar,47.95,78
MI16,Crimson And Clover - Single Version,208666,0.2499,0.40788,59,0.0325,11,138.5329,1,105.15,85.824,0.653,Med,-12.277,Babble,36.39,88.5
MI17,Evil Ways,238266,0.2156,0.69696,52.8,0.35,5,129.96,1,53.7,117.472,0.73,Med,-13.382,Babble,39.50,79.2
EI9,Purple Haze,170813,0.0085848,0.52767,90.5,0.578,2,114.447204,1,113.1,108.9,0.486,,-5.27,Blare,51.60,135.75
HI13,California Dreamin' - Single Version,162373,0.34496,0.54648,61.6,0,1,110.271001,0,51.9,112.442,0.667,,-9.785,Clang,46.75,92.4
HI10,Like a Rolling Stone,369600,0.71442,0.47817,72.1,0,0,141.3721,1,48,95.261,0.562,,-6.836,Roar,50.80,108.15
MI17,Suite: Judy Blue Eyes - Remastered,444053,0.45962,0.44649,36.4,0,9,143.2809,1,,154.206,0.298,Medium,-13.126,Babble,37.26,54.6
HI12,Turn! Turn! Turn! (To Everything There Is a Season),229360,0.1323,0.44748,81.8,2.72E-05,2,110.6704,1,,124.474,0.755,Hi,-8.124,Clang,48.13,122.7
HI13,I Saw Her Standing There - Remastered 2009,173946,0.2646,0.48609,80.1,0,4,113.742225,1,54.15,160.109,0.971,High,-9.835,Clang,55.10,120.15
HI9,Light My Fire,429760,0.36162,0.40887,72.5,2.16E-05,3,118.919025,0,,124.618,0.44,High,-5.787,Blare,51.66,108.75
HI12,Pinball Wizard,180943,0.018816,0.53163,71.6,0,2,155.0025,1,57,122.873,0.452,High,-8.766,?,42.74,107.4
MI17,The Sounds of Silence,184880,0.1617,0.43164,37.5,0,6,167.4436,1,42.6,107.386,0.49,Med,-13.856,Babble,31.48,56.25
MI12,Green Onions,176333,0.75166,0.80784,51.4,0.949,10,118.788201,1,50.85,136.837,0.912,m,-8.741,Clang,52.78,77.1
LI17,Sweet Caroline - Single Version,201800,0.4949,,16.1,4.36E-05,11,163.84,1,44.55,126.534,0.588,Lo,-13.944,Babble,35.13,24.15
MI17,Good Lovin' - Single Version,150906,0.0020188,0.24948,50.7,0.00057,2,175.5625,1,66.3,196.494,0.816,Medium,-13.337,Babble,37.65,76.05
HI11,The Twist,153760,0.19796,0.52767,63.8,0,4,115.111441,1,,156.663,0.937,High,-7.13,Roar,53.36,95.7
MI16,Sunshine Of Your Love,250000,0.4655,,48.1,6.57E-05,2,124.9924,1,,115.078,0.784,Medium,-12.59,Babble,48.14,72.15
H012,Hit the Road Jack,120173,0.69972,0.59301,70.4,0,8,231.3441,0,,173.043,0.95,Hi,-8.566,Clang,27.37,105.6
HI11,Proud Mary,187213,0.1274,0.69201,64.1,0.000218,2,112.381201,1,,120.745,0.728,High,-7.564,?,30.37,96.15
MI13,Dazed And Confused,386373,0.04312,0.26829,55.3,0.0096,2,120.978001,1,70.8,86.762,0.433,Med,-9.526,Clang,40.30,82.95
MI13,Summertime Blues,226906,0.45276,0.45144,51.4,0.00037,7,160.7824,0,,138.377,0.657,Med,-9.733,Clang,29.35,77.1
HI9,I Want To Hold Your Hand - Remastered 2015,145746,0.37828,0.4851,71.5,0,7,171.8721,1,,130.726,0.866,Hi,-5.549,Blare,61.16,107.25
HI13,Runaround Sue,171600,0.44198,0.36036,60.7,0,2,156.5001,1,187.5,79.987,0.598,High,-9.791,Clang,40.93,91.05
EI6,All Day and All of the Night - 2014 Remastered Version,142480,0.48804,0.54549,95.4,0,7,118.461456,1,122.1,136.862,0.685,,-2.844,Boom,48.57,143.1
HI10,River Deep - Mountain High,214880,0.77616,0.3564,75.7,0.0125,3,131.5609,1,,83.865,0.341,,-6.832,Roar,36.67,113.55
HI13,Summer in the City - Remastered,160306,0.058016,0.41877,68.1,0.000177,10,118.570321,1,59.55,110.461,0.559,Hi,-9.756,Clang,39.64,102.15
HI11,Jumpin' Jack Flash - Mono / Remastered,219466,0.04606,0.594,89.7,0.727,3,113.891584,1,71.55,137.375,0.676,High,-7.275,Roar,25.46,134.55
HI9,Foxey Lady,198773,0.073598,0.50193,84.7,0.237,1,188.2384,0,,98.096,0.566,High,-5.987,Blare,46.51,127.05
MI13,Somebody to Love,174840,0.39984,0.49896,57.8,0,4,174.5041,1,46.5,132.411,0.654,Med,-9.302,Clang,45.20,86.7
MI15,Time Has Come Today,290933,0.024696,,51.4,0.0894,2,115.025625,1,,122.872,0.44,m,-11.909,Rumble,32.54,77.1
HI13,Heart Full of Soul,147893,0.22442,0.48906,66.6,5.69E-05,9,109.599961,0,,140.832,0.699,High,-9.743,Clang,42.36,99.9
HI11,Do You Believe in Magic?,125826,0.21364,0.54648,74.2,0,0,179.2921,1,68.1,138.591,0.751,,-7.963,Roar,47.40,111.3
HI11,"Paint It, Black - Mono",204480,0.010094,0.49995,83.6,0.0771,5,167.7025,0,151.5,159.669,0.764,High,-7.384,Roar,50.46,125.4
MI11,Good Vibrations - Remastered,219026,0.31948,0.39204,47.3,0.000124,10,122.9881,0,51.75,133.449,0.385,,-7.67,Roar,44.83,70.95
HI10,Psychotic Reaction,185523,0.00023716,0.34254,75,0.0119,11,161.5441,1,,165.036,0.667,,-6.619,Roar,43.28,112.5
LI15,Yesterday - Remastered 2009,125666,0.86142,0.32868,17.9,0,5,118.504996,1,,96.529,0.315,Low,-11.83,Rumble,40.23,26.85
MI8,Nights In White Satin - Single Version / Mono Mix,269106,0.4557,,48.3,0.497,4,114.190596,0,45,84.71,0.173,Med,-4.991,Blare,49.16,72.45
MI16,Space Oddity - 2015 Remastered Version,318813,0.073304,0.29601,44.3,0.000138,0,138.5329,1,,139.539,0.434,Medium,-12.621,Babble,41.74,66.45
HI18,Magic Carpet Ride,271573,0.13916,0.6336,65.1,0.28,4,106.936281,0,77.55,111.676,0.801,Hi,-14.981,Babble,45.81,97.65
EI10,Needles and Pins - Mono,131360,0.053508,0.55935,95.3,2.95E-05,9,113.145769,1,58.95,124.287,0.887,Extra,-6.504,Roar,51.22,142.95
MI14,The Weight - Remastered,278626,0.2205,0.6237,51.9,4.30E-06,9,120.428676,1,79.2,143.942,0.502,Med,-10.997,Rumble,34.85,77.85
MI12,Bring It On Home to Me,162533,0.76244,0.51777,40.2,0,0,205.0624,1,,70.863,0.675,Med,-8.233,Clang,48.03,60.3
HI9,Bad Moon Rising,141600,0.053214,0.63459,77.4,1.05E-05,2,109.683729,1,41.7,89.787,0.942,High,-5.916,Blare,61.79,116.1
MI13,Crying,166466,0.74284,0.3465,29.3,8.21E-06,2,121.8816,1,38.7,96.685,0.162,Medium,-9.502,Clang,35.06,43.95
H013,Revolution - Remastered,205293,0.071932,0.40293,83.4,0.00021,6,154.0081,1,,121.38,0.71,,-9.224,Clang,46.02,125.1
HI8,Shop Around,170760,0.784,0.55242,68.6,0,7,329.4225,1,43.35,132.075,0.886,High,-4.495,Blare,55.87,102.9
HI9,I Fought The Law,138360,0.1029,0.58707,80.4,2.22E-06,7,109.6209,1,47.85,148.959,0.962,High,-5.497,?,56.88,120.6
MI11,The Times They Are A-Changin',192053,0.86926,0.38511,39.6,0,7,117.245584,1,,171.86,0.585,Med,-7.999,Roar,46.44,59.4
HI10,Honky Tonk Women,179386,0.37338,0.55638,76.8,0.03,7,136.4224,1,,119.544,0.966,high,-6.613,?,54.71,115.2
MI21,The End - Remastered,710826,0.2793,0.34749,22.8,0.00116,0,126.1129,1,46.05,104.551,0.0329,Med,-17.271,Chatter,29.00,34.2
EI7,She Loves You - Mono / Remastered,140920,0.2548,0.37323,91.6,0,4,115.3476,0,72.15,75.533,0.912,Extra,-3.199,Boom,68.74,137.4
HI13,Heartbreaker,254133,0.073108,0.39897,70.9,0.494,9,128.1424,1,,97.161,0.654,Hi,-9.366,Clang,43.48,106.35
MI14,Brown Eyed Girl,183306,0.17836,0.48609,58.3,0,7,197.9649,1,56.4,150.572,0.907,Medium,-10.964,Rumble,57.18,87.45
HI12,Gimme Shelter,270773,0.43806,0.62766,63,0.039,1,136.89,0,,118.628,0.489,Hi,-8.277,Clang,47.82,94.5
EI8,Touch Me,190253,0.3969,0.42075,90.3,0.0128,1,124.7689,1,,108.748,0.769,Extra,-4.801,Blare,55.32,135.45
HI17,Surf City - Remastered 1990 / Stereo Remix,163026,0.5831,0.46431,64.7,1.65E-06,8,179.2921,1,47.25,147.878,0.942,,-13.913,Babble,40.14,97.05
MI16,White Rabbit,150640,0.47628,0.54549,29.3,0.000273,2,118.026496,1,,106.798,0.322,Medium,-12.503,Babble,38.24,43.95
HI13,Green River,154120,0.034888,0.69696,77.3,0.00498,9,117.0724,1,41.85,141.655,0.972,Hi,-9.621,Clang,51.11,115.95
HI11,I Get Around (Mono) - Mono,134386,0.3528,0.3861,62.5,0,9,113.699569,0,,144.338,0.514,High,-7.813,?,42.82,93.75
MI13,Mr. Tambourine Man,149466,0.50274,0.45144,47,3.76E-05,2,208.5136,1,44.1,120.336,0.639,Med,-9.564,Clang,40.19,70.5
MI13,With A Little Help From My Friends - Remastered 2009,164106,0.3577,,51.5,0,4,192.9321,1,50.55,112.035,0.803,Med,-9.343,Clang,48.13,77.25
HI15,Hush - 2014 Remastered Version,252040,0.017248,0.57915,67.6,0.732,5,127.4641,1,70.65,109.309,0.474,High,-11.267,Rumble,25.55,101.4
HI12,For Your Love,149733,0.37926,0.33462,66.8,1.59E-05,2,123.4321,1,63.15,127.097,0.561,High,-8.641,Clang,35.95,100.2
HI13,Street Fighting Man,194733,0.015092,0.5643,75.4,0.0133,0,140.1856,1,46.5,127.957,0.708,High,-9.948,Clang,40.50,113.1
LI24,Blowin' In the Wind,165426,0.89572,0.3762,9.93,2.32E-05,2,112.466025,1,,174.874,0.44,,-20.567,Drone,36.16,14.9
MI13,In My Room - Remastered,134133,0.18032,0.33759,41.6,6.28E-05,11,119.180889,1,39.75,102.886,0.499,,-9.574,Clang,32.06,62.4
EI9,I'm A Man,176160,0.03724,0.5445,92.9,0,9,128.8225,1,122.25,129.011,0.643,Extra,-5.765,Blare,24.31,139.35
HI10,Gloria - Stereo Version,156106,0.51744,,81.3,0.00786,9,138.7684,1,,129.378,0.711,Hi,-6.733,Roar,42.21,121.95
MI12,Itchycoo Park,172746,0.3871,0.59499,59.6,2.34E-06,9,210.5401,1,110.1,128.168,0.503,Med,-8.029,Clang,34.38,89.4
HI14,Wild Thing,158250,0.70658,0.41679,66.4,0.00244,11,117.744201,0,99.75,201.583,0.574,Hi,-10.657,Rumble,34.44,99.6
MI11,Care Of Cell 44,235826,0.2597,0.41679,58,0.0136,7,120.406729,1,,129.959,0.403,,-7.011,Roar,37.44,87
HI11,See Emily Play - 2016 Remastered Version,174573,0.20678,0.43362,75.4,0,2,126.3376,1,57.15,123.744,0.435,high,-7.035,Roar,27.49,113.1
MI19,Alone Again Or - 2015 Remastered Version,197274,0.65072,0.31482,30.3,0.000223,11,123.8769,0,45.3,174.254,0.226,Medium,-15.572,Babble,31.17,45.45
HI10,Psychotic Reaction - Rarities Version,189848,0.00028224,0.35145,76.1,0.0141,11,141.3721,1,146.7,165.209,0.685,Hi,-6.309,Roar,21.01,114.15
HI12,Slip Inside This House - Stereo LP Version,482278,0.09898,0.54945,69.4,0,9,126.1129,0,63.9,127.423,0.602,Hi,-8.453,Clang,34.64,104.1
HI11,I Had Too Much To Dream (Last Night),178266,0.34692,,71.4,0,2,171.61,0,60.6,147.604,0.412,Hi,-7.998,Roar,33.51,107.1
MI9,96 Tears,177426,0.057428,,50.7,6.49E-06,7,115.648516,1,50.4,123.47,0.854,,-5.929,Blare,38.07,76.05
EI9,Have Love Will Travel,160400,0.71246,0.50094,94.8,0,10,118.897216,1,,130.195,0.934,Extra,-5.626,Blare,54.53,142.2
HI15,Kick out the Jams,181760,0.05537,0.32571,80.6,0.21,1,183.6025,1,89.4,142.625,0.619,Hi,-11.925,Rumble,27.58,120.9
HI12,I Hate You,213706,0.43218,,79.8,0.000706,9,129.2769,0,81.15,110.646,0.464,High,-8.126,Clang,30.73,119.7
HI12,I Wanna Be Your Dog,188560,0.022442,0.52173,87.1,0.155,4,201.3561,1,53.1,120.722,0.107,High,-8.708,Clang,37.83,130.65
HI13,I'm Waiting For The Man - Album Version (Stereo),279520,0.0245,0.67518,62.1,0.852,7,132.9409,1,67.65,125.91,0.861,High,-9.653,?,25.58,93.15
HI14,Eight Miles High,214640,0.2058,0.36036,76.8,0.136,9,225.9009,1,113.55,130.602,0.37,Hi,-10.492,Rumble,33.89,115.2
EI10,Wipe Out,166092,0.10878,0.4554,95.5,0.54,11,381.0304,1,73.05,160.073,0.726,,-6.684,Roar,37.87,143.25
LI18,More Than Words,334106,0.45864,,12.9,0,6,124.0996,1,,91.769,0.249,l,-14.892,Babble,38.16,19.35
MI17,Free Fallin',256000,0.21462,0.6237,44.9,0,5,112.826884,1,37.8,84.378,0.623,Medium,-13.243,Babble,44.17,67.35
LI26,Landslide,199493,0.86534,0.40986,16.1,0.000223,7,124.7689,0,47.7,159.375,0.423,Lo,-22.32,Rustle,40.79,24.15
MI17,Lean on Me,258834,0.76636,0.61281,22,1.19E-05,0,126.3376,1,,75.16,0.423,Medium,-13.843,Babble,39.03,33
MI13,Hotel California - Remastered,391376,0.0056252,0.57321,50.8,0.000494,2,111.830625,1,40.5,147.125,0.609,Medium,-9.484,Clang,52.89,76.2
MI19,Fast Car,296800,0.30674,0.70389,29.2,0,4,127.9161,0,,103.951,0.194,Med,-15.523,Babble,42.55,43.8
HI12,You're So Vain,258411,0.15386,0.65241,67.8,6.69E-06,0,116.294656,1,46.95,106.186,0.647,,-8.18,Clang,50.04,101.7
MI14,Dust in the Wind,206266,0.35966,0.47025,32.2,0.00056,7,123.21,1,,93.503,0.387,,-10.687,Rumble,43.74,48.3
MI12,Ooh La La,214080,0.56742,0.59499,57.4,1.14E-05,2,147.8656,1,,147.964,0.8,Medium,-8.166,?,48.82,86.1
MI19,You've Got A Friend,268706,0.66738,0.68805,28.2,0.0267,9,115.928289,1,44.25,91.681,0.445,Med,-15.359,Babble,30.77,42.3
MI14,Redemption Song,233560,0.56644,0.67716,24.8,0,0,113.273449,1,65.25,116.002,0.621,Med,-10.505,?,44.85,37.2
LI22,Crazy Love,155453,0.82418,0.56925,18.8,4.37E-05,9,150.7984,1,143.85,77.464,0.334,Low,-18.758,Buzz,28.40,28.2
MI18,I'm on Fire,155880,0.57722,,44.6,0.0299,1,115.068529,0,,88.591,0.868,,-14.451,Babble,49.16,66.9
MI14,Heart Of Gold,187013,0.18522,0.53559,45.9,0.0274,4,120.7801,0,,171.165,0.803,Medium,-10.433,Rumble,48.74,68.85
MI17,Wildflowers - Remastered,216573,0.74676,,36.8,6.28E-06,10,178.2225,1,44.1,90.373,0.618,Medium,-13.338,Babble,13.64,55.2
MI13,"Rocket Man (I Think It's Going To Be A Long, Long Time)",281613,0.37828,0.59598,52.2,1.44E-05,10,119.705481,1,42.75,136.637,0.36,Med,-9.031,?,48.10,78.3
MI17,In The Air Tonight - 2015 Remastered,336453,0.53998,0.44154,23.9,4.10E-06,0,114.425809,1,47.4,189.507,0.298,Medium,-13.945,Babble,42.74,35.85
MI11,Wicked Game - Remastered,286880,0.72814,0.65736,55.3,0.00978,9,117.462244,1,,112.52,0.287,Med,-7.723,Roar,42.27,82.95
MI16,Hallelujah,277160,0.7007,0.2772,34.4,0.00642,0,128.3689,1,43.95,171.143,0.232,,-12.577,?,36.24,51.6
HI12,My Sweet Lord,281226,0.077812,0.53262,70.4,0,1,118.091689,0,,120.963,0.583,high,-8.904,?,49.90,105.6
MI21,A Horse with No Name,252239,0.67228,,50.6,0.0155,11,133.4025,0,80.25,123.179,0.831,,-17.18,Chatter,50.60,75.9
MI14,Jolene,161533,0.55468,0.66726,53.7,0,1,127.9161,0,54.45,110.578,0.809,,-10.971,Rumble,51.12,80.55
MI12,Let It Be - Remastered 2009,243026,0.61838,0.43857,40.3,0,0,123.4321,1,48.3,143.462,0.41,Med,-8.339,?,48.15,60.45
MI14,Maggie May,350266,0.54782,0.59895,57.4,0.113,2,114.147856,1,56.55,129.449,0.543,Medium,-10.536,Rumble,25.87,86.1
